"","country","county","murders"
"4747","mx","CUETZALAN DEL PROGRESO, PUEBLA",6
"4748","mx","CUYOACO, PUEBLA",7
"4749","mx","CHALCHICOMULA DE SESMA, PUEBLA",17
"4750","mx","CHAPULCO, PUEBLA",1
"4751","mx","CHIAUTLA, PUEBLA",8
"4752","mx","CHIAUTZINGO, PUEBLA",2
"4753","mx","CHICONCUAUTLA, PUEBLA",1
"4754","mx","CHICHIQUILA, PUEBLA",1
"4755","mx","CHIETLA, PUEBLA",8
"4756","mx","CHIGMECATITLAN, PUEBLA",0
"4757","mx","CHIGNAHUAPAN, PUEBLA",14
"4758","mx","CHIGNAUTLA, PUEBLA",4
"4759","mx","CHILA, PUEBLA",2
"4760","mx","CHILA DE LA SAL, PUEBLA",1
"4761","mx","HONEY, PUEBLA",0
"4762","mx","CHILCHOTLA, PUEBLA",0
"4763","mx","CHINANTLA, PUEBLA",3
"4764","mx","DOMINGO ARENAS, PUEBLA",0
"4765","mx","ELOXOCHITLAN, PUEBLA",3
"4766","mx","EPATLAN, PUEBLA",1
"4767","mx","ESPERANZA, PUEBLA",19
"4768","mx","FRANCISCO Z. MENA, PUEBLA",6
"4769","mx","GENERAL FELIPE ANGELES, PUEBLA",6
"4770","mx","GUADALUPE, PUEBLA",0
"4771","mx","GUADALUPE VICTORIA, PUEBLA",10
"4772","mx","HERMENEGILDO GALEANA, PUEBLA",1
"4773","mx","HUAQUECHULA, PUEBLA",6
"4774","mx","HUATLATLAUCA, PUEBLA",0
"4775","mx","HUAUCHINANGO, PUEBLA",31
"4776","mx","HUEHUETLA, PUEBLA",2
"4777","mx","HUEHUETLAN EL CHICO, PUEBLA",2
"4778","mx","HUEJOTZINGO, PUEBLA",11
"4779","mx","HUEYAPAN, PUEBLA",2
"4780","mx","HUEYTAMALCO, PUEBLA",10
"4781","mx","HUEYTLALPAN, PUEBLA",0
"4782","mx","HUITZILAN DE SERDAN, PUEBLA",1
"4783","mx","HUITZILTEPEC, PUEBLA",0
"4784","mx","ATLEQUIZAYAN, PUEBLA",0
"4785","mx","IXCAMILPA DE GUERRERO, PUEBLA",1
"4786","mx","IXCAQUIXTLA, PUEBLA",3
"4787","mx","IXTACAMAXTITLAN, PUEBLA",3
"4788","mx","IXTEPEC, PUEBLA",0
"4789","mx","IZUCAR DE MATAMOROS, PUEBLA",39
"4790","mx","JALPAN, PUEBLA",10
"4791","mx","JOLALPAN, PUEBLA",2
"4792","mx","JONOTLA, PUEBLA",1
"4793","mx","JOPALA, PUEBLA",2
"4794","mx","JUAN C. BONILLA, PUEBLA",1
"4795","mx","JUAN GALINDO, PUEBLA",2
"4796","mx","JUAN N. MENDEZ, PUEBLA",0
"4797","mx","LAFRAGUA, PUEBLA",0
"4798","mx","LIBRES, PUEBLA",11
"4799","mx","LA MAGDALENA TLATLAUQUITEPEC, PUEBLA",0
"4800","mx","MAZAPILTEPEC DE JUAREZ, PUEBLA",1
"4801","mx","MIXTLA, PUEBLA",0
"4802","mx","MOLCAXAC, PUEBLA",0
"4803","mx","CAÑADA MORELOS, PUEBLA",16
"4804","mx","NAUPAN, PUEBLA",1
"4805","mx","NAUZONTLA, PUEBLA",3
"4806","mx","NEALTICAN, PUEBLA",2
"4807","mx","NICOLAS BRAVO, PUEBLA",4
"4808","mx","NOPALUCAN, PUEBLA",7
"4809","mx","OCOTEPEC, PUEBLA",0
"4810","mx","OCOYUCAN, PUEBLA",5
"4811","mx","OLINTLA, PUEBLA",1
"4812","mx","ORIENTAL, PUEBLA",14
"4813","mx","PAHUATLAN, PUEBLA",2
"4814","mx","PALMAR DE BRAVO, PUEBLA",38
"4815","mx","PANTEPEC, PUEBLA",4
"4816","mx","PETLALCINGO, PUEBLA",2
"4817","mx","PIAXTLA, PUEBLA",2
"4818","mx","PUEBLA, PUEBLA",179
"4819","mx","QUECHOLAC, PUEBLA",10
"4820","mx","QUIMIXTLAN, PUEBLA",4
"4821","mx","RAFAEL LARA GRAJALES, PUEBLA",0
"4822","mx","LOS REYES DE JUAREZ, PUEBLA",5
"4823","mx","SAN ANDRES CHOLULA, PUEBLA",29
"4824","mx","SAN ANTONIO CAÑADA, PUEBLA",0
"4825","mx","SAN DIEGO LA MESA TOCHIMILTZINGO, PUEBLA",0
"4826","mx","SAN FELIPE TEOTLALCINGO, PUEBLA",1
"4827","mx","SAN FELIPE TEPATLAN, PUEBLA",1
"4828","mx","SAN GABRIEL CHILAC, PUEBLA",6
"4829","mx","SAN GREGORIO ATZOMPA, PUEBLA",1
"4830","mx","SAN JERONIMO TECUANIPAN, PUEBLA",0
"4831","mx","SAN JERONIMO XAYACATLAN, PUEBLA",1
"4832","mx","SAN JOSE CHIAPA, PUEBLA",3
"4833","mx","SAN JOSE MIAHUATLAN, PUEBLA",1
"4834","mx","SAN JUAN ATENCO, PUEBLA",2
"4835","mx","SAN JUAN ATZOMPA, PUEBLA",1
"4836","mx","SAN MARTIN TEXMELUCAN, PUEBLA",25
"4837","mx","SAN MARTIN TOTOLTEPEC, PUEBLA",0
"4838","mx","SAN MATIAS TLALANCALECA, PUEBLA",2
"4839","mx","SAN MIGUEL IXITLAN, PUEBLA",0
"4840","mx","SAN MIGUEL XOXTLA, PUEBLA",2
"4841","mx","SAN NICOLAS BUENOS AIRES, PUEBLA",2
"4842","mx","SAN NICOLAS DE LOS RANCHOS, PUEBLA",2
"4843","mx","SAN PABLO ANICANO, PUEBLA",0
"4844","mx","SAN PEDRO CHOLULA, PUEBLA",11
"4845","mx","SAN PEDRO YELOIXTLAHUACA, PUEBLA",2
"4846","mx","SAN SALVADOR EL SECO, PUEBLA",3
"4847","mx","SAN SALVADOR EL VERDE, PUEBLA",4
"4848","mx","SAN SALVADOR HUIXCOLOTLA, PUEBLA",4
"4849","mx","SAN SEBASTIAN TLACOTEPEC, PUEBLA",1
"4850","mx","SANTA CATARINA TLALTEMPAN, PUEBLA",0
"4851","mx","SANTA INES AHUATEMPAN, PUEBLA",1
"4852","mx","SANTA ISABEL CHOLULA, PUEBLA",2
"4853","mx","SANTIAGO MIAHUATLAN, PUEBLA",4
"4854","mx","HUEHUETLAN EL GRANDE, PUEBLA",3
"4855","mx","SANTO TOMAS HUEYOTLIPAN, PUEBLA",0
"4856","mx","SOLTEPEC, PUEBLA",0
"4857","mx","TECALI DE HERRERA, PUEBLA",4
"4858","mx","TECAMACHALCO, PUEBLA",27
"4859","mx","TECOMATLAN, PUEBLA",4
"4860","mx","TEHUACAN, PUEBLA",82
"4861","mx","TEHUITZINGO, PUEBLA",5
"4862","mx","TENAMPULCO, PUEBLA",1
"4863","mx","TEOPANTLAN, PUEBLA",4
"4864","mx","TEOTLALCO, PUEBLA",1
"4865","mx","TEPANCO DE LOPEZ, PUEBLA",5
"4866","mx","TEPANGO DE RODRIGUEZ, PUEBLA",0
"4867","mx","TEPATLAXCO DE HIDALGO, PUEBLA",6
"4868","mx","TEPEACA, PUEBLA",34
"4869","mx","TEPEMAXALCO, PUEBLA",0
"4870","mx","TEPEOJUMA, PUEBLA",5
"4871","mx","TEPETZINTLA, PUEBLA",1
"4872","mx","TEPEXCO, PUEBLA",2
"4873","mx","TEPEXI DE RODRIGUEZ, PUEBLA",5
"4874","mx","TEPEYAHUALCO, PUEBLA",4
"4875","mx","TEPEYAHUALCO DE CUAUHTEMOC, PUEBLA",0
"4876","mx","TETELA DE OCAMPO, PUEBLA",2
"4877","mx","TETELES DE AVILA CASTILLO, PUEBLA",1
"4878","mx","TEZIUTLAN, PUEBLA",10
"4879","mx","TIANGUISMANALCO, PUEBLA",2
"4880","mx","TILAPA, PUEBLA",5
"4881","mx","TLACOTEPEC DE BENITO JUAREZ, PUEBLA",9
"4882","mx","TLACUILOTEPEC, PUEBLA",1
"4883","mx","TLACHICHUCA, PUEBLA",1
"4884","mx","TLAHUAPAN, PUEBLA",10
"4885","mx","TLALTENANGO, PUEBLA",2
"4886","mx","TLANEPANTLA, PUEBLA",0
"4887","mx","TLAOLA, PUEBLA",4
"4888","mx","TLAPACOYA, PUEBLA",0
"4889","mx","TLAPANALA, PUEBLA",2
"4890","mx","TLATLAUQUITEPEC, PUEBLA",4
"4891","mx","TLAXCO, PUEBLA",2
"4892","mx","TOCHIMILCO, PUEBLA",3
"4893","mx","TOCHTEPEC, PUEBLA",6
"4894","mx","TOTOLTEPEC DE GUERRERO, PUEBLA",0
"4895","mx","TULCINGO, PUEBLA",2
"4896","mx","TUZAMAPAN DE GALEANA, PUEBLA",1
"4897","mx","TZICATLACOYAN, PUEBLA",0
"4898","mx","VENUSTIANO CARRANZA, PUEBLA",18
"4899","mx","VICENTE GUERRERO, PUEBLA",1
"4900","mx","XAYACATLAN DE BRAVO, PUEBLA",0
"4901","mx","XICOTEPEC, PUEBLA",28
"4902","mx","XICOTLAN, PUEBLA",0
"4903","mx","XIUTETELCO, PUEBLA",4
"4904","mx","XOCHIAPULCO, PUEBLA",0
"4905","mx","XOCHILTEPEC, PUEBLA",0
"4906","mx","XOCHITLAN DE VICENTE SUAREZ, PUEBLA",1
"4907","mx","XOCHITLAN TODOS SANTOS, PUEBLA",0
"4908","mx","YAONAHUAC, PUEBLA",1
"4909","mx","YEHUALTEPEC, PUEBLA",11
"4910","mx","ZACAPALA, PUEBLA",3
"4911","mx","ZACAPOAXTLA, PUEBLA",6
"4912","mx","ZACATLAN, PUEBLA",22
"4913","mx","ZAPOTITLAN, PUEBLA",2
"4914","mx","ZAPOTITLAN DE MENDEZ, PUEBLA",0
"4915","mx","ZARAGOZA, PUEBLA",3
"4916","mx","ZAUTLA, PUEBLA",2
"4917","mx","ZIHUATEUTLA, PUEBLA",3
"4918","mx","ZINACATEPEC, PUEBLA",6
"4919","mx","ZONGOZOTLA, PUEBLA",0
"4920","mx","ZOQUIAPAN, PUEBLA",2
"4921","mx","ZOQUITLAN, PUEBLA",4
"4922","mx","AMEALCO DE BONFIL, QUERETARO",11
"4923","mx","PINAL DE AMOLES, QUERETARO",3
"4924","mx","ARROYO SECO, QUERETARO",3
"4925","mx","CADEREYTA DE MONTES, QUERETARO",10
"4926","mx","COLON, QUERETARO",15
"4927","mx","CORREGIDORA, QUERETARO",19
"4928","mx","EZEQUIEL MONTES, QUERETARO",11
"4929","mx","HUIMILPAN, QUERETARO",7
"4930","mx","JALPAN DE SERRA, QUERETARO",5
"4931","mx","LANDA DE MATAMOROS, QUERETARO",6
"4932","mx","EL MARQUES, QUERETARO",50
"4933","mx","PEDRO ESCOBEDO, QUERETARO",18
"4934","mx","PEÑAMILLER, QUERETARO",5
"4935","mx","QUERETARO, QUERETARO",160
"4936","mx","SAN JOAQUIN, QUERETARO",2
"4937","mx","SAN JUAN DEL RIO, QUERETARO",69
"4938","mx","TEQUISQUIAPAN, QUERETARO",17
"4939","mx","TOLIMAN, QUERETARO",5
"4940","mx","COZUMEL, QUINTANA ROO",4
"4941","mx","FELIPE CARRILLO PUERTO, QUINTANA ROO",24
"4942","mx","ISLA MUJERES, QUINTANA ROO",2
"4943","mx","OTHON P. BLANCO, QUINTANA ROO",29
"4944","mx","BENITO JUAREZ, QUINTANA ROO",128
"4945","mx","JOSE MARIA MORELOS, QUINTANA ROO",1
"4946","mx","LAZARO CARDENAS, QUINTANA ROO",3
"4947","mx","SOLIDARIDAD, QUINTANA ROO",44
"4948","mx","TULUM, QUINTANA ROO",18
"4949","mx","BACALAR, QUINTANA ROO",13
"4950","mx","AHUALULCO, SAN LUIS POTOSI",8
"4951","mx","ALAQUINES, SAN LUIS POTOSI",1
"4952","mx","AQUISMON, SAN LUIS POTOSI",3
"4953","mx","ARMADILLO DE LOS INFANTE, SAN LUIS POTOSI",1
"4954","mx","CARDENAS, SAN LUIS POTOSI",1
"4955","mx","CATORCE, SAN LUIS POTOSI",1
"4956","mx","CEDRAL, SAN LUIS POTOSI",4
"4957","mx","CERRITOS, SAN LUIS POTOSI",1
"4958","mx","CERRO DE SAN PEDRO, SAN LUIS POTOSI",0
"4959","mx","CIUDAD DEL MAIZ, SAN LUIS POTOSI",8
"4960","mx","CIUDAD FERNANDEZ, SAN LUIS POTOSI",7
"4961","mx","TANCANHUITZ, SAN LUIS POTOSI",5
"4962","mx","CIUDAD VALLES, SAN LUIS POTOSI",33
"4963","mx","COXCATLAN, SAN LUIS POTOSI",0
"4964","mx","CHARCAS, SAN LUIS POTOSI",3
"4965","mx","EBANO, SAN LUIS POTOSI",10
"4966","mx","GUADALCAZAR, SAN LUIS POTOSI",6
"4967","mx","HUEHUETLAN, SAN LUIS POTOSI",0
"4968","mx","LAGUNILLAS, SAN LUIS POTOSI",2
"4969","mx","MATEHUALA, SAN LUIS POTOSI",23
"4970","mx","MEXQUITIC DE CARMONA, SAN LUIS POTOSI",7
"4971","mx","MOCTEZUMA, SAN LUIS POTOSI",2
"4972","mx","RAYON, SAN LUIS POTOSI",3
"4973","mx","RIOVERDE, SAN LUIS POTOSI",13
"4974","mx","SALINAS, SAN LUIS POTOSI",4
"4975","mx","SAN ANTONIO, SAN LUIS POTOSI",0
"4976","mx","SAN CIRO DE ACOSTA, SAN LUIS POTOSI",11
"4977","mx","SAN LUIS POTOSI, SAN LUIS POTOSI",192
"4978","mx","SAN MARTIN CHALCHICUAUTLA, SAN LUIS POTOSI",0
"4979","mx","SAN NICOLAS TOLENTINO, SAN LUIS POTOSI",0
"4980","mx","SANTA CATARINA, SAN LUIS POTOSI",0
"4981","mx","SANTA MARIA DEL RIO, SAN LUIS POTOSI",4
"4982","mx","SANTO DOMINGO, SAN LUIS POTOSI",3
"4983","mx","SAN VICENTE TANCUAYALAB, SAN LUIS POTOSI",1
"4984","mx","SOLEDAD DE GRACIANO SANCHEZ, SAN LUIS POTOSI",47
"4985","mx","TAMASOPO, SAN LUIS POTOSI",6
"4986","mx","TAMAZUNCHALE, SAN LUIS POTOSI",7
"4987","mx","TAMPACAN, SAN LUIS POTOSI",2
"4988","mx","TAMPAMOLON CORONA, SAN LUIS POTOSI",4
"4989","mx","TAMUIN, SAN LUIS POTOSI",9
"4990","mx","TANLAJAS, SAN LUIS POTOSI",0
"4991","mx","TANQUIAN DE ESCOBEDO, SAN LUIS POTOSI",7
"4992","mx","TIERRA NUEVA, SAN LUIS POTOSI",3
"4993","mx","VANEGAS, SAN LUIS POTOSI",3
"4994","mx","VENADO, SAN LUIS POTOSI",5
"4995","mx","VILLA DE ARRIAGA, SAN LUIS POTOSI",7
"4996","mx","VILLA DE GUADALUPE, SAN LUIS POTOSI",1
"4997","mx","VILLA DE LA PAZ, SAN LUIS POTOSI",0
"4998","mx","VILLA DE RAMOS, SAN LUIS POTOSI",3
"4999","mx","VILLA DE REYES, SAN LUIS POTOSI",10
"5000","mx","VILLA HIDALGO, SAN LUIS POTOSI",4
"5001","mx","VILLA JUAREZ, SAN LUIS POTOSI",2
"5002","mx","AXTLA DE TERRAZAS, SAN LUIS POTOSI",2
"5003","mx","XILITLA, SAN LUIS POTOSI",1
"5004","mx","ZARAGOZA, SAN LUIS POTOSI",7
"5005","mx","VILLA DE ARISTA, SAN LUIS POTOSI",8
"5006","mx","MATLAPA, SAN LUIS POTOSI",0
"5007","mx","EL NARANJO, SAN LUIS POTOSI",5
"5008","mx","AHOME, SINALOA",135
"5009","mx","ANGOSTURA, SINALOA",17
"5010","mx","BADIRAGUATO, SINALOA",35
"5011","mx","CONCORDIA, SINALOA",24
"5012","mx","COSALA, SINALOA",6
"5013","mx","CULIACAN, SINALOA",570
"5014","mx","CHOIX, SINALOA",16
"5015","mx","ELOTA, SINALOA",26
"5016","mx","ESCUINAPA, SINALOA",28
"5017","mx","EL FUERTE, SINALOA",51
"5018","mx","GUASAVE, SINALOA",120
"5019","mx","MAZATLAN, SINALOA",240
"5020","mx","MOCORITO, SINALOA",60
"5021","mx","ROSARIO, SINALOA",33
"5022","mx","SALVADOR ALVARADO, SINALOA",36
"5023","mx","SAN IGNACIO, SINALOA",22
"5024","mx","SINALOA, SINALOA",38
"5025","mx","NAVOLATO, SINALOA",98
"5026","mx","ACONCHI, SONORA",0
"5027","mx","AGUA PRIETA, SONORA",25
"5028","mx","ALAMOS, SONORA",13
"5029","mx","ALTAR, SONORA",7
"5030","mx","ARIVECHI, SONORA",1
"5031","mx","ARIZPE, SONORA",1
"5032","mx","ATIL, SONORA",0
"5033","mx","BACADEHUACHI, SONORA",1
"5034","mx","BACANORA, SONORA",1
"5035","mx","BACERAC, SONORA",0
"5036","mx","BACOACHI, SONORA",1
"5037","mx","BACUM, SONORA",27
"5038","mx","BANAMICHI, SONORA",0
"5039","mx","BAVIACORA, SONORA",0
"5040","mx","BAVISPE, SONORA",0
"5041","mx","BENJAMIN HILL, SONORA",4
"5042","mx","CABORCA, SONORA",30
"5043","mx","CAJEME, SONORA",224
"5044","mx","CANANEA, SONORA",14
"5045","mx","CARBO, SONORA",1
"5046","mx","LA COLORADA, SONORA",2
"5047","mx","CUCURPE, SONORA",0
"5048","mx","CUMPAS, SONORA",2
"5049","mx","DIVISADEROS, SONORA",0
"5050","mx","EMPALME, SONORA",20
"5051","mx","ETCHOJOA, SONORA",17
"5052","mx","FRONTERAS, SONORA",6
"5053","mx","GRANADOS, SONORA",0
"5054","mx","GUAYMAS, SONORA",50
"5055","mx","HERMOSILLO, SONORA",219
"5056","mx","HUACHINERA, SONORA",0
"5057","mx","HUASABAS, SONORA",2
"5058","mx","HUATABAMPO, SONORA",25
"5059","mx","HUEPAC, SONORA",1
"5060","mx","IMURIS, SONORA",13
"5061","mx","MAGDALENA, SONORA",9
"5062","mx","MAZATAN, SONORA",1
"5063","mx","MOCTEZUMA, SONORA",0
"5064","mx","NACO, SONORA",1
"5065","mx","NACORI CHICO, SONORA",2
"5066","mx","NACOZARI DE GARCIA, SONORA",3
"5067","mx","NAVOJOA, SONORA",27
"5068","mx","NOGALES, SONORA",68
"5069","mx","ONAVAS, SONORA",0
"5070","mx","OPODEPE, SONORA",4
"5071","mx","OQUITOA, SONORA",1
"5072","mx","PITIQUITO, SONORA",7
"5073","mx","PUERTO PEÑASCO, SONORA",24
"5074","mx","QUIRIEGO, SONORA",2
"5075","mx","RAYON, SONORA",0
"5076","mx","ROSARIO, SONORA",3
"5077","mx","SAHUARIPA, SONORA",4
"5078","mx","SAN FELIPE DE JESUS, SONORA",1
"5079","mx","SAN JAVIER, SONORA",0
"5080","mx","SAN LUIS RIO COLORADO, SONORA",70
"5081","mx","SAN MIGUEL DE HORCASITAS, SONORA",9
"5082","mx","SAN PEDRO DE LA CUEVA, SONORA",0
"5083","mx","SANTA ANA, SONORA",9
"5084","mx","SANTA CRUZ, SONORA",0
"5085","mx","SARIC, SONORA",1
"5086","mx","SOYOPA, SONORA",2
"5087","mx","SUAQUI GRANDE, SONORA",0
"5088","mx","TEPACHE, SONORA",2
"5089","mx","TRINCHERAS, SONORA",4
"5090","mx","TUBUTAMA, SONORA",0
"5091","mx","URES, SONORA",3
"5092","mx","VILLA HIDALGO, SONORA",1
"5093","mx","VILLA PESQUEIRA, SONORA",1
"5094","mx","YECORA, SONORA",4
"5095","mx","GENERAL PLUTARCO ELIAS CALLES, SONORA",26
"5096","mx","BENITO JUAREZ, SONORA",4
"5097","mx","SAN IGNACIO RIO MUERTO, SONORA",6
"5098","mx","BALANCAN, TABASCO",9
"5099","mx","CARDENAS, TABASCO",95
"5100","mx","CENTLA, TABASCO",26
"5101","mx","CENTRO, TABASCO",237
"5102","mx","COMALCALCO, TABASCO",55
"5103","mx","CUNDUACAN, TABASCO",45
"5104","mx","EMILIANO ZAPATA, TABASCO",4
"5105","mx","HUIMANGUILLO, TABASCO",98
"5106","mx","JALAPA, TABASCO",13
"5107","mx","JALPA DE MENDEZ, TABASCO",17
"5108","mx","JONUTA, TABASCO",1
"5109","mx","MACUSPANA, TABASCO",34
"5110","mx","NACAJUCA, TABASCO",18
"5111","mx","PARAISO, TABASCO",10
"5112","mx","TACOTALPA, TABASCO",4
"5113","mx","TEAPA, TABASCO",18
"5114","mx","TENOSIQUE, TABASCO",15
"5115","mx","ABASOLO, TAMAULIPAS",4
"5116","mx","ALDAMA, TAMAULIPAS",6
"5117","mx","ALTAMIRA, TAMAULIPAS",63
"5118","mx","ANTIGUO MORELOS, TAMAULIPAS",3
"5119","mx","BURGOS, TAMAULIPAS",1
"5120","mx","BUSTAMANTE, TAMAULIPAS",1
"5121","mx","CAMARGO, TAMAULIPAS",12
"5122","mx","CASAS, TAMAULIPAS",1
"5123","mx","CIUDAD MADERO, TAMAULIPAS",56
"5124","mx","CRUILLAS, TAMAULIPAS",0
"5125","mx","GOMEZ FARIAS, TAMAULIPAS",1
"5126","mx","GONZALEZ, TAMAULIPAS",27
"5127","mx","GÜEMEZ, TAMAULIPAS",9
"5128","mx","GUERRERO, TAMAULIPAS",3
"5129","mx","GUSTAVO DIAZ ORDAZ, TAMAULIPAS",23
"5130","mx","HIDALGO, TAMAULIPAS",16
"5131","mx","JAUMAVE, TAMAULIPAS",10
"5132","mx","JIMENEZ, TAMAULIPAS",3
"5133","mx","LLERA, TAMAULIPAS",9
"5134","mx","MAINERO, TAMAULIPAS",2
"5135","mx","EL MANTE, TAMAULIPAS",33
"5136","mx","MATAMOROS, TAMAULIPAS",242
"5137","mx","MENDEZ, TAMAULIPAS",1
"5138","mx","MIER, TAMAULIPAS",8
"5139","mx","MIGUEL ALEMAN, TAMAULIPAS",17
"5140","mx","MIQUIHUANA, TAMAULIPAS",1
"5141","mx","NUEVO LAREDO, TAMAULIPAS",168
"5142","mx","NUEVO MORELOS, TAMAULIPAS",1
"5143","mx","OCAMPO, TAMAULIPAS",4
"5144","mx","PADILLA, TAMAULIPAS",10
"5145","mx","PALMILLAS, TAMAULIPAS",1
"5146","mx","REYNOSA, TAMAULIPAS",288
"5147","mx","RIO BRAVO, TAMAULIPAS",26
"5148","mx","SAN CARLOS, TAMAULIPAS",13
"5149","mx","SAN FERNANDO, TAMAULIPAS",31
"5150","mx","SAN NICOLAS, TAMAULIPAS",1
"5151","mx","SOTO LA MARINA, TAMAULIPAS",8
"5152","mx","TAMPICO, TAMAULIPAS",59
"5153","mx","TULA, TAMAULIPAS",22
"5154","mx","VALLE HERMOSO, TAMAULIPAS",23
"5155","mx","VICTORIA, TAMAULIPAS",291
"5156","mx","VILLAGRAN, TAMAULIPAS",2
"5157","mx","XICOTENCATL, TAMAULIPAS",14
"5158","mx","AMAXAC DE GUERRERO, TLAXCALA",1
"5159","mx","APETATITLAN DE ANTONIO CARVAJAL, TLAXCALA",7
"5160","mx","ATLANGATEPEC, TLAXCALA",0
"5161","mx","ATLTZAYANCA, TLAXCALA",5
"5162","mx","APIZACO, TLAXCALA",31
"5163","mx","CALPULALPAN, TLAXCALA",24
"5164","mx","EL CARMEN TEQUEXQUITLA, TLAXCALA",6
"5165","mx","CUAPIAXTLA, TLAXCALA",9
"5166","mx","CUAXOMULCO, TLAXCALA",0
"5167","mx","CHIAUTEMPAN, TLAXCALA",10
"5168","mx","MUÑOZ DE DOMINGO ARENAS, TLAXCALA",1
"5169","mx","ESPAÑITA, TLAXCALA",5
"5170","mx","HUAMANTLA, TLAXCALA",32
"5171","mx","HUEYOTLIPAN, TLAXCALA",6
"5172","mx","IXTACUIXTLA DE MARIANO MATAMOROS, TLAXCALA",11
"5173","mx","IXTENCO, TLAXCALA",1
"5174","mx","MAZATECOCHCO DE JOSE MARIA MORELOS, TLAXCALA",1
"5175","mx","CONTLA DE JUAN CUAMATZI, TLAXCALA",6
"5176","mx","TEPETITLA DE LARDIZABAL, TLAXCALA",6
"5177","mx","SANCTORUM DE LAZARO CARDENAS, TLAXCALA",3
"5178","mx","NANACAMILPA DE MARIANO ARISTA, TLAXCALA",5
"5179","mx","ACUAMANALA DE MIGUEL HIDALGO, TLAXCALA",0
"5180","mx","NATIVITAS, TLAXCALA",13
"5181","mx","PANOTLA, TLAXCALA",3
"5182","mx","SAN PABLO DEL MONTE, TLAXCALA",14
"5183","mx","SANTA CRUZ TLAXCALA, TLAXCALA",3
"5184","mx","TENANCINGO, TLAXCALA",1
"5185","mx","TEOLOCHOLCO, TLAXCALA",4
"5186","mx","TEPEYANCO, TLAXCALA",1
"5187","mx","TERRENATE, TLAXCALA",5
"5188","mx","TETLA DE LA SOLIDARIDAD, TLAXCALA",11
"5189","mx","TETLATLAHUCA, TLAXCALA",5
"5190","mx","TLAXCALA, TLAXCALA",36
"5191","mx","TLAXCO, TLAXCALA",20
"5192","mx","TOCATLAN, TLAXCALA",2
"5193","mx","TOTOLAC, TLAXCALA",7
"5194","mx","ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS, TLAXCALA",0
"5195","mx","TZOMPANTEPEC, TLAXCALA",12
"5196","mx","XALOZTOC, TLAXCALA",6
"5197","mx","XALTOCAN, TLAXCALA",4
"5198","mx","PAPALOTLA DE XICOHTENCATL, TLAXCALA",8
"5199","mx","XICOHTZINCO, TLAXCALA",4
"5200","mx","YAUHQUEMEHCAN, TLAXCALA",9
"5201","mx","ZACATELCO, TLAXCALA",6
"5202","mx","BENITO JUAREZ, TLAXCALA",1
"5203","mx","EMILIANO ZAPATA, TLAXCALA",4
"5204","mx","LAZARO CARDENAS, TLAXCALA",0
"5205","mx","LA MAGDALENA TLALTELULCO, TLAXCALA",1
"5206","mx","SAN DAMIAN TEXOLOC, TLAXCALA",1
"5207","mx","SAN FRANCISCO TETLANOHCAN, TLAXCALA",2
"5208","mx","SAN JERONIMO ZACUALPAN, TLAXCALA",1
"5209","mx","SAN JOSE TEACALCO, TLAXCALA",1
"5210","mx","SAN JUAN HUACTZINCO, TLAXCALA",1
"5211","mx","SAN LORENZO AXOCOMANITLA, TLAXCALA",0
"5212","mx","SAN LUCAS TECOPILCO, TLAXCALA",0
"5213","mx","SANTA ANA NOPALUCAN, TLAXCALA",0
"5214","mx","SANTA APOLONIA TEACALCO, TLAXCALA",0
"5215","mx","SANTA CATARINA AYOMETLA, TLAXCALA",4
"5216","mx","SANTA CRUZ QUILEHTLA, TLAXCALA",1
"5217","mx","SANTA ISABEL XILOXOXTLA, TLAXCALA",2
"5218","mx","ACAJETE, VERACRUZ",0
"5219","mx","ACATLAN, VERACRUZ",0
"5220","mx","ACAYUCAN, VERACRUZ",44
"5221","mx","ACTOPAN, VERACRUZ",1
"5222","mx","ACULA, VERACRUZ",2
"5223","mx","ACULTZINGO, VERACRUZ",6
"5224","mx","CAMARON DE TEJEDA, VERACRUZ",1
"5225","mx","ALPATLAHUAC, VERACRUZ",2
"5226","mx","ALTO LUCERO DE GUTIERREZ BARRIOS, VERACRUZ",8
"5227","mx","ALTOTONGA, VERACRUZ",16
"5228","mx","ALVARADO, VERACRUZ",12
"5229","mx","AMATITLAN, VERACRUZ",1
"5230","mx","NARANJOS AMATLAN, VERACRUZ",8
"5231","mx","AMATLAN DE LOS REYES, VERACRUZ",11
"5232","mx","ANGEL R. CABADA, VERACRUZ",2
"5233","mx","LA ANTIGUA, VERACRUZ",8
"5234","mx","APAZAPAN, VERACRUZ",3
"5235","mx","AQUILA, VERACRUZ",0
"5236","mx","ASTACINGA, VERACRUZ",0
"5237","mx","ATLAHUILCO, VERACRUZ",0
"5238","mx","ATOYAC, VERACRUZ",4
"5239","mx","ATZACAN, VERACRUZ",5
"5240","mx","ATZALAN, VERACRUZ",11
"5241","mx","TLALTETELA, VERACRUZ",2
"5242","mx","AYAHUALULCO, VERACRUZ",1
"5243","mx","BANDERILLA, VERACRUZ",4
"5244","mx","BENITO JUAREZ, VERACRUZ",1
"5245","mx","BOCA DEL RIO, VERACRUZ",35
"5246","mx","CALCAHUALCO, VERACRUZ",1
"5247","mx","CAMERINO Z. MENDOZA, VERACRUZ",8
"5248","mx","CARRILLO PUERTO, VERACRUZ",1
